MonthDate,SpeciesID,SeasonID,LocationID,ClusterID,AvgTempC,ObservationCount
2004-12-01,3,1,30_-96_Texas,2,8.666667,1
2004-01-01,3,1,32_-90_Mississippi,2,7.388889,1
2004-01-01,1,1,33_-84_Georgia,2,7.2222223,4
2004-01-01,3,1,33_-82_Georgia,2,7.2222223,5
2004-01-01,3,1,33_-80_South Carolina,2,6.111111,3
2004-02-01,3,1,33_-80_South Carolina,2,6.7777777,3
2004-02-01,3,1,33_-79_South Carolina,2,6.7777777,1
2004-12-01,2,1,34_-120_California,2,7.0,8
2004-12-01,3,1,34_-120_California,2,7.0,6
2004-12-01,2,1,34_-118_California,2,7.0,2
2004-12-01,3,1,34_-118_California,2,7.0,5
2004-12-01,1,1,34_-118_California,2,7.0,1
2004-12-01,3,1,34_-110_Arizona,2,6.0,1
2004-02-01,3,1,34_-97_Texas,2,8.555555,5
2004-12-01,3,1,34_-79_South Carolina,3,7.5555553,1
2004-01-01,1,1,34_-79_South Carolina,3,6.111111,1
2004-02-01,1,1,34_-78_North Carolina,3,4.6666665,1
2004-12-01,1,1,34_-78_North Carolina,3,5.5,11
2004-12-01,3,1,35_-118_California,2,7.0,2
2004-02-01,3,1,35_-102_Texas,2,8.555555,1
2004-12-01,2,1,35_-92_Arkansas,2,5.2777777,2
2004-12-01,1,1,35_-90_Tennessee,2,3.7222223,1
2004-12-01,3,1,35_-88_Alabama,2,7.2777777,3
2004-01-01,3,1,35_-77_North Carolina,3,3.2777777,5
2004-02-01,3,1,35_-77_North Carolina,3,4.6666665,11
2004-12-01,3,1,35_-77_North Carolina,3,5.5,1
2004-01-01,3,1,35_-76_North Carolina,3,3.2777777,9
2004-02-01,3,1,35_-76_North Carolina,3,4.6666665,9
2004-12-01,3,1,35_-76_North Carolina,3,5.5,3
2004-12-01,3,1,36_-118_California,2,7.0,2
2004-02-01,3,1,36_-115_Nevada,2,0.16666667,1
2004-02-01,3,1,36_-106_New Mexico,2,1.6666666,1
2004-01-01,3,1,36_-105_New Mexico,2,2.5555556,1
2004-01-01,3,1,36_-102_Texas,2,9.388889,1
2004-01-01,3,1,36_-100_Texas,2,9.388889,1
2004-02-01,2,1,36_-92_Arkansas,2,4.7777777,1
2004-12-01,2,1,36_-92_Arkansas,2,5.2777777,1
2004-01-01,1,1,36_-92_Arkansas,2,5.0,31
2004-02-01,1,1,36_-92_Arkansas,2,4.7777777,29
2004-12-01,1,1,36_-89_Tennessee,2,3.7222223,1
2004-01-01,1,1,36_-84_Tennessee,2,2.7222223,2
2004-12-01,1,1,36_-81_North Carolina,3,5.5,1
2004-02-01,3,1,36_-80_North Carolina,3,4.6666665,1
2004-02-01,2,1,36_-77_North Carolina,3,4.6666665,2
2004-02-01,3,1,36_-77_North Carolina,3,4.6666665,1
2004-12-01,3,1,36_-77_North Carolina,3,5.5,2
2004-01-01,3,1,36_-76_North Carolina,3,3.2777777,3
2004-02-01,3,1,36_-76_North Carolina,3,4.6666665,8
2004-12-01,3,1,36_-76_North Carolina,3,5.5,6
2004-01-01,3,1,36_-75_North Carolina,3,3.2777777,3
2004-02-01,3,1,36_-75_North Carolina,3,4.6666665,3
2004-12-01,3,1,36_-75_North Carolina,3,5.5,3
2004-01-01,1,1,36_-75_North Carolina,3,3.2777777,3
2004-01-01,3,1,37_-122_California,2,6.388889,1
2004-12-01,3,1,37_-122_California,2,7.0,3
2004-01-01,3,1,37_-121_California,2,6.388889,14
2004-02-01,3,1,37_-121_California,2,6.7777777,3
2004-12-01,3,1,37_-121_California,2,7.0,1
2004-12-01,3,1,37_-119_California,2,7.0,1
2004-01-01,3,1,37_-118_California,2,6.388889,2
2004-02-01,3,1,37_-118_California,2,6.7777777,1
2004-12-01,3,1,37_-118_California,2,7.0,2
2004-12-01,3,1,37_-115_Nevada,2,0.8333333,1
2004-12-01,3,1,37_-113_Utah,2,-1.0555556,1
2004-01-01,3,1,37_-105_New Mexico,2,2.5555556,1
2004-12-01,3,1,37_-105_New Mexico,2,2.0555556,1
2004-01-01,2,1,37_-96_Oklahoma,2,3.9444444,2
2004-02-01,1,1,37_-89_Kentucky,2,2.7222223,1
2004-12-01,1,1,37_-89_Kentucky,2,2.4444444,1
2004-12-01,3,1,37_-85_Kentucky,2,2.4444444,1
2004-02-01,1,1,37_-85_Kentucky,2,2.7222223,3
2004-12-01,1,1,37_-85_Kentucky,2,2.4444444,2
2004-12-01,1,1,37_-82_Tennessee,3,3.7222223,1
2004-12-01,3,1,37_-81_Virginia,3,3.4444444,1
2004-01-01,3,1,37_-78_North Carolina,3,3.2777777,1
2004-02-01,3,1,37_-78_North Carolina,3,4.6666665,1
2004-01-01,3,1,37_-78_Virginia,3,0.055555556,1
2004-01-01,3,1,37_-77_Virginia,3,0.055555556,2
2004-02-01,3,1,37_-77_Virginia,3,2.3888888,1
2004-12-01,1,1,37_-77_Virginia,3,3.4444444,2
2004-01-01,3,1,37_-76_North Carolina,3,3.2777777,1
2004-01-01,3,1,37_-76_Virginia,3,0.055555556,3
2004-02-01,3,1,37_-76_Virginia,3,2.3888888,1
2004-12-01,3,1,37_-76_Virginia,3,3.4444444,2
2004-01-01,3,1,38_-123_California,4,6.388889,1
2004-12-01,1,1,38_-123_California,4,7.0,4
2004-01-01,3,1,38_-122_California,4,6.388889,4
2004-02-01,3,1,38_-122_California,4,6.7777777,2
2004-12-01,3,1,38_-122_California,4,7.0,5
2004-01-01,1,1,38_-122_California,4,6.388889,1
2004-01-01,3,1,38_-121_California,4,6.388889,24
2004-02-01,3,1,38_-121_California,4,6.7777777,6
2004-12-01,3,1,38_-121_California,4,7.0,10
2004-02-01,1,1,38_-121_California,4,6.7777777,1
2004-01-01,1,1,38_-120_California,4,6.388889,1
2004-12-01,3,1,38_-119_California,4,7.0,4
2004-02-01,3,1,38_-112_Utah,2,-2.3333333,1
2004-12-01,3,1,38_-112_Utah,2,-1.0555556,1
2004-02-01,3,1,38_-103_Colorado,2,-3.1666667,1
2004-12-01,3,1,38_-98_Kansas,2,2.0555556,1
2004-02-01,2,1,38_-96_Kansas,2,-0.11111111,1
2004-01-01,3,1,38_-88_Kentucky,3,0.2777778,2
2004-02-01,3,1,38_-88_Kentucky,3,2.7222223,1
2004-12-01,3,1,38_-88_Kentucky,3,2.4444444,3
2004-12-01,3,1,38_-87_Indiana,3,-0.6666667,1
2004-02-01,1,1,38_-86_Kentucky,3,2.7222223,1
2004-01-01,1,1,38_-83_Kentucky,3,0.2777778,1
2004-01-01,3,1,38_-81_West Virginia,3,-2.5,1
2004-01-01,1,1,38_-81_West Virginia,3,-2.5,1
2004-01-01,1,1,38_-79_Virginia,3,0.055555556,8
2004-02-01,1,1,38_-79_Virginia,3,2.3888888,7
2004-12-01,1,1,38_-79_Virginia,3,3.4444444,6
2004-02-01,3,1,38_-78_Virginia,3,2.3888888,1
2004-02-01,1,1,38_-78_Virginia,3,2.3888888,1
2004-01-01,3,1,38_-77_Maryland,3,-2.1666667,3
2004-02-01,3,1,38_-77_Maryland,3,1.3888888,3
2004-01-01,3,1,38_-77_Virginia,3,0.055555556,3
2004-02-01,3,1,38_-77_Virginia,3,2.3888888,10
2004-12-01,3,1,38_-77_Virginia,3,3.4444444,3
2004-01-01,1,1,38_-77_Maryland,3,-2.1666667,3
2004-02-01,1,1,38_-77_Maryland,3,1.3888888,4
2004-01-01,1,1,38_-77_Virginia,3,0.055555556,1
2004-02-01,1,1,38_-77_Virginia,3,2.3888888,3
2004-12-01,1,1,38_-77_Virginia,3,3.4444444,1
2004-01-01,3,1,38_-76_Maryland,3,-2.1666667,12
2004-02-01,3,1,38_-76_Maryland,3,1.3888888,18
2004-12-01,3,1,38_-76_Maryland,3,3.1666667,12
2004-02-01,3,1,38_-76_Virginia,3,2.3888888,3
2004-01-01,1,1,38_-76_Maryland,3,-2.1666667,7
2004-02-01,1,1,38_-76_Maryland,3,1.3888888,6
2004-12-01,1,1,38_-76_Maryland,3,3.1666667,4
2004-02-01,1,1,38_-76_Virginia,3,2.3888888,1
2004-12-01,3,1,38_-75_Delaware,3,3.8888888,1
2004-01-01,3,1,38_-75_Maryland,3,-2.1666667,1
2004-02-01,3,1,38_-75_Maryland,3,1.3888888,2
2004-12-01,3,1,38_-75_Maryland,3,3.1666667,3
2004-01-01,3,1,38_-75_Virginia,3,0.055555556,4
2004-02-01,3,1,38_-75_Virginia,3,2.3888888,8
2004-12-01,3,1,38_-75_Virginia,3,3.4444444,5
2004-01-01,1,1,38_-75_Maryland,3,-2.1666667,1
2004-12-01,1,1,38_-75_Virginia,3,3.4444444,1
2004-01-01,3,1,39_-124_California,4,6.388889,1
2004-02-01,3,1,39_-124_California,4,6.7777777,1
2004-01-01,3,1,39_-122_California,4,6.388889,29
2004-02-01,3,1,39_-122_California,4,6.7777777,6
2004-12-01,3,1,39_-122_California,4,7.0,7
2004-12-01,1,1,39_-122_California,4,7.0,1
2004-01-01,3,1,39_-121_California,4,6.388889,2
2004-02-01,3,1,39_-121_California,4,6.7777777,1
2004-12-01,3,1,39_-121_California,4,7.0,6
2004-02-01,3,1,39_-120_Nevada,4,0.16666667,1
2004-01-01,3,1,39_-119_Nevada,4,-0.8888889,1
2004-02-01,3,1,39_-108_Colorado,4,-3.1666667,2
2004-01-01,2,1,39_-97_Kansas,2,-0.8888889,1
2004-12-01,2,1,39_-96_Kansas,2,2.0555556,3
2004-02-01,3,1,39_-92_Missouri,3,0.6111111,5
2004-01-01,1,1,39_-92_Missouri,3,-1.2222222,6
2004-02-01,1,1,39_-92_Missouri,3,0.6111111,5
2004-12-01,1,1,39_-92_Missouri,3,1.5,1
2004-12-01,1,1,39_-91_Missouri,3,1.5,1
2004-02-01,2,1,39_-90_Illinois,3,-1.1111112,1
2004-01-01,2,1,39_-90_Missouri,3,-1.2222222,26
2004-02-01,2,1,39_-90_Missouri,3,0.6111111,22
2004-12-01,2,1,39_-90_Missouri,3,1.5,7
2004-01-01,3,1,39_-90_Missouri,3,-1.2222222,9
2004-12-01,3,1,39_-90_Missouri,3,1.5,5
2004-02-01,1,1,39_-90_Illinois,3,-1.1111112,2
2004-01-01,1,1,39_-90_Missouri,3,-1.2222222,1
2004-02-01,1,1,39_-90_Missouri,3,0.6111111,5
2004-02-01,1,1,39_-88_Illinois,3,-1.1111112,1
2004-12-01,1,1,39_-87_Indiana,3,-0.6666667,1
2004-02-01,3,1,39_-86_Indiana,3,-1.1666666,1
2004-02-01,1,1,39_-86_Indiana,3,-1.1666666,1
2004-12-01,1,1,39_-86_Indiana,3,-0.6666667,2
2004-01-01,1,1,39_-85_Indiana,3,-4.1666665,1
2004-01-01,1,1,39_-84_Ohio,3,-4.7222223,3
2004-01-01,3,1,39_-83_Ohio,3,-4.7222223,1
2004-02-01,3,1,39_-83_Ohio,3,-1.0,1
2004-02-01,1,1,39_-81_West Virginia,3,0.44444445,2
2004-01-01,3,1,39_-80_West Virginia,3,-2.5,1
2004-01-01,3,1,39_-78_Maryland,3,-2.1666667,1
2004-02-01,3,1,39_-78_Virginia,3,2.3888888,1
2004-01-01,3,1,39_-77_Maryland,3,-2.1666667,21
2004-02-01,3,1,39_-77_Maryland,3,1.3888888,13
2004-12-01,3,1,39_-77_Maryland,3,3.1666667,9
2004-01-01,3,1,39_-77_Virginia,3,0.055555556,13
2004-02-01,3,1,39_-77_Virginia,3,2.3888888,18
2004-12-01,3,1,39_-77_Virginia,3,3.4444444,11
2004-01-01,1,1,39_-77_Maryland,3,-2.1666667,19
2004-02-01,1,1,39_-77_Maryland,3,1.3888888,24
2004-12-01,1,1,39_-77_Maryland,3,3.1666667,25
2004-02-01,3,1,39_-76_Delaware,3,2.2777777,1
2004-01-01,3,1,39_-76_Maryland,3,-2.1666667,4
2004-02-01,3,1,39_-76_Maryland,3,1.3888888,21
2004-12-01,3,1,39_-76_Maryland,3,3.1666667,18
2004-01-01,1,1,39_-76_Maryland,3,-2.1666667,10
2004-02-01,1,1,39_-76_Maryland,3,1.3888888,21
2004-12-01,1,1,39_-76_Maryland,3,3.1666667,19
2004-01-01,3,1,39_-75_Delaware,3,-1.7777778,6
2004-02-01,3,1,39_-75_Delaware,3,2.2777777,19
2004-12-01,3,1,39_-75_Delaware,3,3.8888888,4
2004-01-01,3,1,39_-75_New Jersey,3,-4.111111,2
2004-01-01,1,1,39_-75_Delaware,3,-1.7777778,3
2004-02-01,1,1,39_-75_Delaware,3,2.2777777,10
2004-12-01,1,1,39_-75_Delaware,3,3.8888888,2
2004-01-01,1,1,39_-75_New Jersey,3,-4.111111,9
2004-02-01,1,1,39_-75_New Jersey,3,0.6111111,7
2004-12-01,1,1,39_-75_New Jersey,3,2.0,2
2004-01-01,3,1,39_-74_New Jersey,3,-4.111111,3
2004-02-01,3,1,39_-74_New Jersey,3,0.6111111,2
2004-12-01,3,1,39_-74_New Jersey,3,2.0,2
2004-01-01,1,1,39_-74_New Jersey,3,-4.111111,4
2004-02-01,1,1,39_-74_New Jersey,3,0.6111111,3
2004-12-01,1,1,39_-74_New Jersey,3,2.0,3
2004-01-01,3,1,40_-122_California,4,6.388889,1
2004-12-01,3,1,40_-122_California,4,7.0,1
2004-01-01,3,1,40_-121_California,4,6.388889,2
2004-12-01,3,1,40_-121_California,4,7.0,1
2004-02-01,3,1,40_-120_Nevada,4,0.16666667,1
2004-01-01,3,1,40_-119_Nevada,4,-0.8888889,2
2004-01-01,3,1,40_-113_Utah,4,-4.3333335,1
2004-12-01,2,1,40_-108_Colorado,4,-2.0,1
2004-01-01,2,1,40_-105_Colorado,4,-3.2222223,5
2004-02-01,2,1,40_-105_Colorado,4,-3.1666667,1
2004-12-01,2,1,40_-105_Colorado,4,-2.0,5
2004-02-01,3,1,40_-105_Colorado,4,-3.1666667,1
2004-12-01,3,1,40_-105_Colorado,4,-2.0,1
2004-01-01,2,1,40_-95_Missouri,3,-1.2222222,3
2004-12-01,2,1,40_-95_Missouri,3,1.5,1
2004-01-01,3,1,40_-95_Missouri,3,-1.2222222,1
2004-02-01,3,1,40_-95_Missouri,3,0.6111111,1
2004-12-01,2,1,40_-91_Illinois,3,-0.5555556,1
2004-12-01,2,1,40_-90_Illinois,3,-0.5555556,1
2004-02-01,3,1,40_-90_Illinois,3,-1.1111112,1
2004-12-01,3,1,40_-90_Illinois,3,-0.5555556,4
2004-01-01,1,1,40_-90_Illinois,3,-4.0555553,1
2004-12-01,1,1,40_-90_Illinois,3,-0.5555556,3
2004-02-01,2,1,40_-89_Illinois,3,-1.1111112,2
2004-01-01,2,1,40_-88_Illinois,3,-4.0555553,1
2004-12-01,2,1,40_-88_Illinois,3,-0.5555556,1
2004-12-01,3,1,40_-88_Illinois,3,-0.5555556,1
2004-01-01,1,1,40_-88_Illinois,3,-4.0555553,1
2004-01-01,3,1,40_-87_Indiana,3,-4.1666665,1
2004-02-01,3,1,40_-87_Indiana,3,-1.1666666,1
2004-02-01,1,1,40_-86_Indiana,3,-1.1666666,1
2004-01-01,3,1,40_-85_Indiana,3,-4.1666665,1
2004-12-01,3,1,40_-85_Indiana,3,-0.6666667,1
2004-02-01,1,1,40_-85_Indiana,3,-1.1666666,1
2004-02-01,1,1,40_-84_Ohio,3,-1.0,4
2004-12-01,1,1,40_-84_Ohio,3,-0.2777778,5
2004-01-01,3,1,40_-83_Ohio,3,-4.7222223,1
2004-01-01,1,1,40_-83_Ohio,3,-4.7222223,1
2004-02-01,2,1,40_-82_Ohio,3,-1.0,1
2004-12-01,2,1,40_-82_Ohio,3,-0.2777778,1
2004-02-01,3,1,40_-82_Ohio,3,-1.0,1
2004-01-01,1,1,40_-82_Ohio,3,-4.7222223,1
2004-12-01,3,1,40_-80_West Virginia,3,1.3333334,3
2004-02-01,1,1,40_-80_West Virginia,3,0.44444445,1
2004-02-01,1,1,40_-79_Maryland,3,1.3888888,2
2004-02-01,1,1,40_-79_Pennsylvania,3,-2.7777777,4
2004-01-01,1,1,40_-78_Maryland,3,-2.1666667,1
2004-01-01,1,1,40_-77_Pennsylvania,3,-6.6666665,1
2004-02-01,1,1,40_-77_Pennsylvania,3,-2.7777777,2
2004-02-01,2,1,40_-76_Pennsylvania,3,-2.7777777,4
2004-01-01,3,1,40_-76_Maryland,3,-2.1666667,1
2004-02-01,3,1,40_-76_Maryland,3,1.3888888,1
2004-01-01,3,1,40_-76_Pennsylvania,3,-6.6666665,7
2004-02-01,3,1,40_-76_Pennsylvania,3,-2.7777777,20
2004-12-01,3,1,40_-76_Pennsylvania,3,-0.6111111,2
2004-01-01,1,1,40_-76_Maryland,3,-2.1666667,1
2004-01-01,1,1,40_-76_Pennsylvania,3,-6.6666665,14
2004-02-01,1,1,40_-76_Pennsylvania,3,-2.7777777,9
2004-12-01,1,1,40_-76_Pennsylvania,3,-0.6111111,2
2004-02-01,3,1,40_-75_New Jersey,3,0.6111111,7
2004-12-01,3,1,40_-75_New Jersey,3,2.0,1
2004-01-01,3,1,40_-75_Pennsylvania,3,-6.6666665,1
2004-02-01,3,1,40_-75_Pennsylvania,3,-2.7777777,1
2004-01-01,1,1,40_-75_New Jersey,3,-4.111111,1
2004-02-01,1,1,40_-75_New Jersey,3,0.6111111,10
2004-12-01,1,1,40_-75_New Jersey,3,2.0,5
2004-01-01,1,1,40_-75_Pennsylvania,3,-6.6666665,2
2004-02-01,1,1,40_-75_Pennsylvania,3,-2.7777777,4
2004-12-01,1,1,40_-75_Pennsylvania,3,-0.6111111,5
2004-01-01,3,1,40_-74_New Jersey,3,-4.111111,1
2004-01-01,1,1,40_-74_New Jersey,3,-4.111111,11
2004-02-01,1,1,40_-74_New Jersey,3,0.6111111,8
2004-12-01,1,1,40_-74_New Jersey,3,2.0,14
2004-01-01,3,1,41_-124_California,4,6.388889,2
2004-02-01,3,1,41_-124_California,4,6.7777777,4
2004-12-01,3,1,41_-124_California,4,7.0,4
2004-01-01,3,1,41_-122_California,4,6.388889,3
2004-02-01,3,1,41_-122_California,4,6.7777777,1
2004-12-01,3,1,41_-122_California,4,7.0,1
2004-01-01,1,1,41_-122_California,4,6.388889,1
2004-02-01,3,1,41_-121_California,4,6.7777777,9
2004-12-01,3,1,41_-121_California,4,7.0,1
2004-02-01,3,1,41_-112_Utah,4,-2.3333333,3
2004-12-01,3,1,41_-112_Utah,4,-1.0555556,4
2004-02-01,3,1,41_-105_Colorado,4,-3.1666667,1
2004-02-01,2,1,41_-102_Nebraska,3,-3.1666667,1
2004-12-01,2,1,41_-101_Nebraska,3,-0.6666667,1
2004-02-01,2,1,41_-100_Nebraska,3,-3.1666667,1
2004-12-01,2,1,41_-96_Nebraska,3,-0.6666667,1
2004-02-01,1,1,41_-91_Iowa,3,-5.1666665,1
2004-12-01,1,1,41_-90_Illinois,3,-0.5555556,1
2004-12-01,3,1,41_-88_Illinois,3,-0.5555556,1
2004-01-01,1,1,41_-88_Illinois,3,-4.0555553,2
2004-02-01,1,1,41_-88_Illinois,3,-1.1111112,5
2004-12-01,1,1,41_-88_Illinois,3,-0.5555556,1
2004-01-01,1,1,41_-84_Ohio,3,-4.7222223,3
2004-02-01,1,1,41_-84_Ohio,3,-1.0,9
2004-01-01,2,1,41_-83_Ohio,3,-4.7222223,4
2004-02-01,2,1,41_-83_Ohio,3,-1.0,4
2004-01-01,3,1,41_-83_Ohio,3,-4.7222223,8
2004-02-01,3,1,41_-83_Ohio,3,-1.0,6
2004-01-01,1,1,41_-83_Ohio,3,-4.7222223,1
2004-02-01,2,1,41_-82_Ohio,3,-1.0,1
2004-01-01,3,1,41_-82_Ohio,3,-4.7222223,1
2004-12-01,3,1,41_-82_Ohio,3,-0.2777778,3
2004-01-01,1,1,41_-82_Ohio,3,-4.7222223,5
2004-02-01,1,1,41_-82_Ohio,3,-1.0,7
2004-12-01,1,1,41_-82_Ohio,3,-0.2777778,9
2004-01-01,3,1,41_-81_Ohio,3,-4.7222223,1
2004-02-01,3,1,41_-81_Ohio,3,-1.0,1
2004-12-01,3,1,41_-81_Ohio,3,-0.2777778,4
2004-01-01,1,1,41_-81_Ohio,3,-4.7222223,2
2004-01-01,3,1,41_-80_Pennsylvania,3,-6.6666665,1
2004-01-01,1,1,41_-80_Pennsylvania,3,-6.6666665,1
2004-02-01,1,1,41_-80_Pennsylvania,3,-2.7777777,2
2004-01-01,3,1,41_-79_Pennsylvania,3,-6.6666665,2
2004-12-01,3,1,41_-79_Pennsylvania,3,-0.6111111,1
2004-02-01,3,1,41_-78_Pennsylvania,3,-2.7777777,1
2004-12-01,3,1,41_-78_Pennsylvania,3,-0.6111111,1
2004-12-01,1,1,41_-76_Pennsylvania,3,-0.6111111,1
2004-01-01,1,1,41_-75_New Jersey,3,-4.111111,7
2004-02-01,1,1,41_-75_New Jersey,3,0.6111111,1
2004-12-01,1,1,41_-75_New Jersey,3,2.0,2
2004-02-01,1,1,41_-75_Pennsylvania,3,-2.7777777,2
2004-12-01,1,1,41_-75_Pennsylvania,3,-0.6111111,1
2004-12-01,3,1,41_-74_New Jersey,3,2.0,1
2004-01-01,3,1,41_-74_New York,3,-10.666667,3
2004-02-01,3,1,41_-74_New York,3,-5.7777777,8
2004-01-01,1,1,41_-74_Connecticut,3,-7.388889,1
2004-01-01,1,1,41_-74_New Jersey,3,-4.111111,6
2004-02-01,1,1,41_-74_New Jersey,3,0.6111111,2
2004-12-01,1,1,41_-74_New Jersey,3,2.0,6
2004-01-01,1,1,41_-74_New York,3,-10.666667,19
2004-02-01,1,1,41_-74_New York,3,-5.7777777,49
2004-12-01,1,1,41_-74_New York,3,-3.3333333,47
2004-01-01,1,1,41_-73_Connecticut,3,-7.388889,9
2004-02-01,1,1,41_-73_Connecticut,3,-1.9444444,12
2004-12-01,1,1,41_-73_Connecticut,3,-0.6666667,6
2004-01-01,1,1,41_-73_New York,3,-10.666667,9
2004-02-01,1,1,41_-73_New York,3,-5.7777777,3
2004-12-01,1,1,41_-73_New York,3,-3.3333333,4
2004-01-01,3,1,41_-72_New York,3,-10.666667,1
2004-02-01,3,1,41_-72_New York,3,-5.7777777,2
2004-01-01,1,1,41_-72_Connecticut,3,-7.388889,2
2004-12-01,1,1,41_-72_Connecticut,3,-0.6666667,3
2004-01-01,1,1,41_-72_New York,3,-10.666667,10
2004-02-01,1,1,41_-72_New York,3,-5.7777777,11
2004-12-01,1,1,41_-72_New York,3,-3.3333333,9
2004-01-01,1,1,41_-72_Rhode Island,3,-6.5555553,2
2004-02-01,1,1,41_-72_Rhode Island,3,-0.6111111,1
2004-12-01,1,1,41_-72_Rhode Island,3,0.7777778,1
2004-02-01,1,1,41_-71_Rhode Island,3,-0.6111111,2
2004-01-01,1,1,41_-70_Massachusetts,3,-8.166667,3
2004-12-01,3,1,42_-124_California,4,7.0,2
2004-01-01,3,1,42_-123_Oregon,4,0.0,1
2004-02-01,3,1,42_-122_California,4,6.7777777,1
2004-12-01,3,1,42_-122_California,4,7.0,1
2004-02-01,3,1,42_-122_Oregon,4,1.5555556,1
2004-02-01,3,1,42_-121_Oregon,4,1.5555556,1
2004-12-01,2,1,42_-110_Wyoming,4,-3.4444444,1
2004-12-01,2,1,42_-97_Nebraska,3,-0.6666667,2
2004-12-01,2,1,42_-94_Iowa,3,-3.0,2
2004-12-01,1,1,42_-94_Iowa,3,-3.0,1
2004-02-01,2,1,42_-93_Iowa,3,-5.1666665,1
2004-01-01,1,1,42_-92_Iowa,3,-7.9444447,2
2004-02-01,1,1,42_-92_Iowa,3,-5.1666665,1
2004-12-01,3,1,42_-88_Illinois,3,-0.5555556,2
2004-01-01,1,1,42_-88_Illinois,3,-4.0555553,4
2004-02-01,1,1,42_-88_Illinois,3,-1.1111112,12
2004-12-01,1,1,42_-88_Illinois,3,-0.5555556,12
2004-01-01,1,1,42_-88_Indiana,3,-4.1666665,2
2004-12-01,1,1,42_-88_Indiana,3,-0.6666667,1
2004-01-01,1,1,42_-87_Indiana,3,-4.1666665,1
2004-12-01,1,1,42_-87_Indiana,3,-0.6666667,1
2004-01-01,2,1,42_-86_Michigan,3,-9.833333,2
2004-02-01,2,1,42_-86_Michigan,3,-5.2222223,4
2004-12-01,2,1,42_-86_Michigan,3,-4.7222223,4
2004-01-01,3,1,42_-86_Indiana,3,-4.1666665,1
2004-01-01,3,1,42_-86_Michigan,3,-9.833333,2
2004-02-01,3,1,42_-86_Michigan,3,-5.2222223,3
2004-01-01,1,1,42_-86_Indiana,3,-4.1666665,5
2004-02-01,1,1,42_-86_Indiana,3,-1.1666666,5
2004-12-01,1,1,42_-86_Indiana,3,-0.6666667,4
2004-01-01,1,1,42_-86_Michigan,3,-9.833333,2
2004-02-01,1,1,42_-86_Michigan,3,-5.2222223,4
2004-12-01,1,1,42_-86_Michigan,3,-4.7222223,3
2004-12-01,2,1,42_-85_Michigan,3,-4.7222223,3
2004-12-01,3,1,42_-85_Michigan,3,-4.7222223,2
2004-12-01,1,1,42_-85_Michigan,3,-4.7222223,2
2004-01-01,2,1,42_-84_Michigan,3,-9.833333,1
2004-12-01,2,1,42_-84_Michigan,3,-4.7222223,1
2004-12-01,3,1,42_-84_Michigan,3,-4.7222223,1
2004-12-01,1,1,42_-84_Michigan,3,-4.7222223,2
2004-01-01,2,1,42_-83_Michigan,3,-9.833333,1
2004-01-01,2,1,42_-83_Ohio,3,-4.7222223,1
2004-01-01,3,1,42_-83_Michigan,3,-9.833333,3
2004-02-01,3,1,42_-83_Michigan,3,-5.2222223,5
2004-12-01,3,1,42_-83_Michigan,3,-4.7222223,4
2004-01-01,3,1,42_-83_Ohio,3,-4.7222223,6
2004-02-01,3,1,42_-83_Ohio,3,-1.0,2
2004-12-01,3,1,42_-83_Ohio,3,-0.2777778,2
2004-01-01,3,1,42_-83_Ontario,3,-14.437719,2
2004-01-01,1,1,42_-83_Michigan,3,-9.833333,13
2004-02-01,1,1,42_-83_Michigan,3,-5.2222223,10
2004-12-01,1,1,42_-83_Michigan,3,-4.7222223,3
2004-01-01,1,1,42_-83_Ohio,3,-4.7222223,2
2004-01-01,1,1,42_-83_Ontario,3,-14.437719,1
2004-02-01,1,1,42_-83_Ontario,3,-7.073744,1
2004-01-01,3,1,42_-82_Ontario,3,-14.437719,4
2004-12-01,3,1,42_-82_Ontario,3,-7.8893504,3
2004-01-01,1,1,42_-82_Ontario,3,-14.437719,3
2004-12-01,1,1,42_-82_Ontario,3,-7.8893504,1
2004-12-01,3,1,42_-80_Pennsylvania,3,-0.6111111,5
2004-12-01,1,1,42_-80_Pennsylvania,3,-0.6111111,1
2004-02-01,2,1,42_-79_Pennsylvania,3,-2.7777777,1
2004-02-01,1,1,42_-79_New York,3,-5.7777777,3
2004-02-01,1,1,42_-79_Pennsylvania,3,-2.7777777,1
2004-01-01,3,1,42_-75_New York,3,-10.666667,1
2004-01-01,1,1,42_-75_New York,3,-10.666667,1
2004-02-01,1,1,42_-74_New York,3,-5.7777777,2
2004-12-01,3,1,42_-73_Massachusetts,3,-1.1111112,2
2004-01-01,1,1,42_-73_Connecticut,3,-7.388889,1
2004-12-01,1,1,42_-73_Connecticut,3,-0.6666667,7
2004-01-01,1,1,42_-73_Massachusetts,3,-8.166667,2
2004-12-01,1,1,42_-73_Massachusetts,3,-1.1111112,1
2004-01-01,1,1,42_-72_Massachusetts,3,-8.166667,1
2004-12-01,1,1,42_-72_Massachusetts,3,-1.1111112,3
2004-01-01,1,1,42_-71_Massachusetts,3,-8.166667,15
2004-02-01,1,1,42_-71_Massachusetts,3,-2.5555556,21
2004-12-01,1,1,42_-71_Massachusetts,3,-1.1111112,18
2004-02-01,1,1,42_-71_Rhode Island,3,-0.6111111,1
2004-12-01,1,1,42_-71_Rhode Island,3,0.7777778,2
2004-01-01,1,1,42_-70_Massachusetts,3,-8.166667,2
2004-02-01,1,1,42_-70_Massachusetts,3,-2.5555556,4
